qid1,qid2,label
S132058,S108601,1
S103212,S124040,0
S101975,S128963,0
S123935,S119504,1
S125920,S120496,0
S132962,S134798,1
S125237,S129758,1
S107235,S133479,0
S113172,S123668,0
S120833,S111303,1
S121132,S133501,0
S118312,S106572,1
S119921,S110113,1
S104251,S121655,1
S114425,S114390,0
S125250,S108080,1
S115704,S119221,1
S105433,S100078,1
S122488,S101877,1
S103282,S128856,1
S122570,S133155,1
S114166,S130165,1
S132009,S120374,0
S118799,S114084,0
S121972,S102955,1
S130357,S131439,0
S104788,S128635,0
S107561,S125881,0
S117305,S103794,1
S126806,S126567,0
S108229,S119796,0
S112433,S103963,0
S121932,S120403,0
S118955,S107446,1
S118873,S108897,0
S101906,S100536,0
S111355,S115035,1
S114618,S124901,1
S105086,S120152,1
S123886,S108883,0
S101422,S113374,1
S106313,S122436,1
S134045,S106980,1
S109439,S103733,0
S101827,S119514,1
S114617,S129614,0
S120550,S123632,1
S116577,S120169,1
S122184,S132901,1
S123597,S128475,0
S104247,S123239,1
S132923,S117756,0
S113385,S102387,0
S111383,S118431,0
S131165,S126806,0
S112492,S116485,1
S122008,S105847,1
S111520,S129361,0
S121023,S111287,1
S102062,S119770,1
S131737,S131870,1
S120506,S100420,0
S106591,S113521,1
S111852,S127431,1
S105473,S105203,1
S104729,S125835,0
S110109,S104169,1
S107465,S127677,0
S124676,S128245,1
S109104,S113506,0
S101880,S105642,1
S114771,S125033,1
S124500,S109346,1
S109129,S128139,0
S134275,S112484,0
S119340,S111752,1
S120761,S133230,1
S120567,S117922,1
S105988,S106489,1
S116889,S103243,0
S120081,S124021,0
S109554,S106265,0
S114590,S113764,0
S133427,S132435,1
S109105,S129656,1
S106202,S103624,1
S119790,S120699,1
S103189,S114740,0
S105003,S125752,1
S106420,S130222,1
S109093,S106993,1
S100930,S101768,0
S134723,S121047,1
S132696,S106521,0
S133883,S115121,1
S129050,S131449,0
S126146,S105227,1
S120136,S121785,0
S114554,S114567,1
S118025,S119664,0
S103534,S105228,1
S103272,S121442,1
S103076,S130047,0
S133379,S125042,0
S115217,S125686,0
S134139,S134097,1
S101383,S107566,0
S115164,S134543,1
S126780,S127879,0
S109589,S113787,1
S103221,S129616,1
S130991,S117621,0
S100579,S123847,0
S119102,S108548,0
S134678,S118492,0
S135006,S103844,1
S119827,S108307,0
S130541,S104359,0
S124664,S108358,1
S108957,S106896,0
S118170,S107095,0
S134951,S134338,0
S125728,S129762,0
S121466,S116916,0
S115475,S116367,1
S127309,S109917,1
S134351,S111400,0
S109790,S129709,1
S116402,S115284,1
S101009,S115034,1
S114485,S101893,0
S117943,S129019,0
S127961,S120419,0
S126369,S130371,0
S103529,S109862,1
S125538,S128443,0
S132283,S116577,0
S115899,S120195,0
S102960,S104818,1
S104387,S121689,0
S107099,S135234,1
S133498,S126072,1
S101386,S133871,0
S103750,S105131,1
S103004,S103077,1
S107569,S116046,0
S101978,S130193,1
S110045,S113973,1
S133309,S129991,0
S116470,S117168,1
S113440,S128796,1
S102129,S118371,0
S122659,S126091,1
S122716,S128678,1
S100046,S126748,1
S116070,S128644,1
S103590,S124506,0
S105555,S110327,1
S134260,S133186,1
S128757,S117949,1
S104640,S107344,1
S101045,S112355,0
S126395,S117098,1
S123500,S123963,0
S126628,S119812,1
S102783,S127808,1
S100475,S118116,1
S107773,S126068,1
S133003,S118482,1
S119337,S121644,1
S105405,S115614,0
S113352,S125152,0
S118059,S123944,1
S105369,S118072,1
S116589,S134932,0
S107334,S109424,1
S122906,S123545,0
S104691,S113374,0
S128900,S133070,0
S122201,S102668,0
S127489,S121614,1
S130873,S104860,0
S126334,S113689,1
S107198,S117312,0
S126429,S124342,1
S125819,S132401,0
S113693,S112529,0
S118983,S115952,1
S111936,S119076,0
S123505,S118353,1
S116386,S114408,0
S117404,S101601,0
S126772,S108797,0
S132292,S109982,0
S121792,S113894,0
S104130,S131674,1
S101601,S101972,1
S131189,S124368,0
S111947,S126018,0
S116066,S113086,1
S132460,S128851,1
S108687,S100241,0
S111099,S129093,1
S121411,S121601,1
S126171,S124924,1
S103257,S124110,1
S101109,S118540,0
S133020,S119586,1
S110080,S122633,0
S128090,S124404,1
S120162,S100685,0
S102057,S109963,1
S125365,S115276,1
S133738,S119928,0
S133113,S117948,1
S126170,S132525,1
S125116,S104781,0
S119471,S120553,1
S134682,S127678,0
S119027,S112363,1
S113311,S113117,0
S109963,S111587,0
S129673,S125406,0
S129626,S122551,0
S122900,S110818,1
S129000,S122706,0
S117596,S100191,1
S112294,S121069,0
S119028,S100844,0
S100745,S109465,0
S134259,S121863,1
S122191,S114845,1
S110133,S107843,1
S105563,S127914,0
S125689,S105350,0
S101465,S127536,0
S104539,S134414,0
S116010,S127745,0
S114746,S131696,1
S117247,S129193,1
S116190,S117674,0
S122911,S122750,1
S110400,S119147,0
S128821,S100172,1
S113810,S132997,1
S104431,S118888,0
S114987,S126878,0
S103651,S132961,1
S120339,S128618,0
S114419,S105791,1
S130151,S129543,0
S120234,S109674,0
S128900,S108338,0
S118024,S105043,1
S122967,S122043,1
S108312,S124514,0
S133734,S134961,0
S102387,S119446,1
S102360,S104447,0
S134881,S101147,0
S126709,S132590,0
S109084,S132490,1
S134647,S102258,0
S103285,S132529,0
S116108,S113195,1
S101776,S129213,1
S120408,S130195,1
S119373,S112043,0
S126735,S105820,0
S116282,S117343,1
S124475,S132615,1
S125907,S102147,1
S113636,S116886,0
S101684,S128411,1
S135197,S132473,0
S117165,S100121,0
S127149,S124536,0
S115193,S114234,1
S101872,S113901,0
S102730,S116673,1
S110178,S123657,0
S126539,S124691,1
S119104,S117023,0
S124815,S132699,0
S130068,S125733,0
S131636,S131319,1
S119721,S114649,0
S100239,S111388,0
S128963,S120270,1
S128838,S131660,0
S109399,S134652,0
S131040,S122465,0
S125833,S127369,1
S133480,S101725,0
S129835,S117861,1
S126363,S129281,1
S117111,S131359,0
S131412,S128995,0
S117878,S100666,1
S132385,S100480,1
S128967,S121756,1
S103428,S119545,1
S118062,S108224,1
S129366,S121534,0
S112613,S130446,0
S113064,S100563,0
S132785,S129249,1
S111261,S112004,0
S103837,S102959,0
S111896,S104093,0
S100045,S103931,0
S134708,S111798,1
S128234,S125604,1
S105723,S135266,1
S131266,S132831,0
S108908,S134077,0
S117262,S135050,0
S117978,S112526,1
S107982,S112655,1
S119014,S112216,1
S124895,S102653,0
S104883,S123316,0
S113421,S104576,1
S117538,S133669,1
S127200,S111092,0
S118850,S127033,1
S101208,S100930,0
S124576,S119936,1
S121778,S114973,1
S114760,S102538,1
S132098,S101323,1
S101864,S101602,1
S116439,S108597,1
S117778,S135254,0
S118728,S121017,0
S120624,S116438,1
S120451,S113375,0
S109376,S108190,0
S110012,S107583,0
S108500,S108593,1
S100494,S134313,0
S101768,S104401,1
S124190,S107170,1
S108107,S101253,1
S102860,S122049,1
S128975,S121416,1
S122757,S115078,1
S104798,S128169,0
S129695,S134648,0
S123053,S118651,1
S102794,S113420,0
S122965,S127306,1
S105004,S117731,0
S106624,S108103,0
S132617,S122495,1
S129112,S117590,0
S111706,S130269,0
S101599,S102483,1
S128653,S112514,0
S111216,S110344,1
S121244,S110917,1
S111930,S132268,0
S100280,S123826,1
S132171,S115230,0
S135172,S112045,1
S115078,S113157,0
S115909,S113626,1
S114480,S114615,1
S104931,S101814,0
S135108,S119528,1
S132069,S108603,0
S118140,S132105,0
S101989,S120122,1
S129375,S117256,0
S101966,S112711,0
S120975,S113788,0
S129588,S129472,1
S108860,S112525,0
S100673,S118255,0
S108324,S122019,0
S107090,S118369,1
S119076,S131664,1
S123565,S132222,0
S110130,S113009,0
S103495,S106013,0
S131786,S111778,0
S101000,S135126,1
S116008,S118410,1
S120039,S113500,0
S111036,S104189,0
S101859,S128098,0
S106874,S113369,0
S117182,S115037,0
S110533,S131290,0
S110620,S134313,1
S113805,S114317,0
S102150,S118040,0
S116425,S128973,1
S114785,S107249,1
S106181,S129134,0
S124433,S103939,0
S128354,S113504,1
S105623,S116886,1
S121902,S131028,0
S124094,S112605,0
S107663,S117538,0
S132671,S104226,1
S112477,S125508,1
S110205,S107954,0
S119528,S121594,0
S106517,S107537,1
S105957,S128080,1
S104979,S111845,0
S116542,S104582,1
S118490,S126922,1
S128123,S121445,1
S121561,S121201,0
S112507,S116868,0
S134738,S124435,0
S100839,S107111,1
S135158,S114194,0
S100557,S125393,0
S127694,S124455,0
S101737,S130358,0
S100415,S109448,0
S112374,S115082,0
S103039,S134166,1
S126547,S103380,0
S131450,S103441,0
S108714,S110364,1
S119120,S130881,0
S100931,S134985,0
S105649,S121768,0
S121283,S115562,1
S103086,S121141,0
S131808,S101816,0
S109036,S119211,0
S115805,S104958,1
S129358,S125053,0
S110379,S121559,1
S120925,S111404,1
S119966,S109751,1
S102644,S127984,1
S112222,S131128,1
S101120,S122714,0
S103332,S128656,1
S126213,S101801,0
S130029,S105196,0
S129119,S114818,1
S109395,S110817,1
S120055,S104155,1
S115842,S111915,1
S114279,S110422,0
S102925,S109512,0
S132750,S105119,0
S133226,S104419,0
S112390,S120194,1
S130928,S109205,1
S135058,S117697,0
S121199,S120808,0
S103584,S131829,1
S118729,S111176,0
S120832,S113665,1
S100205,S112389,0
S103352,S133069,0
S121389,S110349,1
S114990,S132533,0
S121958,S131475,1
S101753,S129465,0
S120148,S131651,0
S109978,S115657,1
S104983,S128674,0
S125681,S119189,0
S120714,S103847,1
S123887,S119171,0
S119203,S131346,1
S131075,S125879,0
S134089,S132518,1
S111500,S132695,0
S106877,S111827,1
S132638,S129927,0
S117658,S101891,1
S122957,S100136,0
S128529,S116121,0
S122088,S117408,1
S107499,S131125,1
S101714,S123007,1
S127740,S106743,1
S101266,S124348,1
S128702,S111802,0
S119226,S103458,1
S128004,S120163,0
S124160,S122213,0
S126043,S130523,0
S130122,S119486,0
S107062,S115902,1
S109674,S133434,1
S122601,S135110,1
S128169,S101729,1
S116648,S121665,0
S109001,S111269,1
S130788,S132342,0
S130239,S105992,1
S125831,S106491,0
S109837,S101767,0
S106712,S130135,0
S113490,S129526,0
S125376,S118511,1
S115197,S119905,0
S119735,S104836,1
S100621,S113205,1
S128342,S132029,1
S118302,S117192,1
S106995,S107841,1
S112563,S110742,1
S103912,S116313,1
S134565,S109158,1
S108358,S122510,0
S105265,S100011,1
S131169,S125794,1
S122833,S117572,1
S113871,S100828,1
S124748,S120788,0
S135047,S127268,1
S122178,S128199,0
S104017,S109125,1
S105438,S134488,0
S113505,S105553,1
S125302,S112795,1
S123907,S100718,1
S121791,S104913,1
S120996,S129531,1
S106741,S130368,0
S127339,S123114,0
S116798,S102230,0
S120135,S117740,1
S131451,S115021,0
S128599,S100587,1
S133497,S104931,1
S134709,S110405,0
S108100,S120362,0
S102623,S118742,1
S120467,S101901,0
S112834,S126580,1
S103236,S100138,0
S117205,S133530,1
S123401,S112007,0
S119942,S125650,0
S128704,S116078,1
S105955,S130046,1
S134044,S122358,1
S125497,S123631,1
S121597,S101295,0
S111839,S125383,0
S127982,S126467,0
S104565,S114576,0
S123941,S105875,0
S102352,S115989,0
S115877,S134258,1
S104453,S116468,1
S108647,S116341,1
S110328,S116959,0
S109731,S135081,0
S120011,S120960,1
S114926,S120059,1
S117915,S104482,1
S119967,S118530,1
S132852,S101408,1
S134464,S132179,0
S116694,S100701,0
S131285,S102271,0
S113901,S104497,1
S107031,S125773,0
S126988,S107406,0
S117332,S127581,0
S116832,S124658,1
S134869,S116660,1
S104926,S101327,0
S131313,S102927,0
S123958,S115667,0
S104210,S106621,0
S112151,S134851,0
S127925,S111989,1
S106811,S117668,0
S120943,S103414,0
S100293,S117222,0
S107226,S120016,1
S113417,S103653,0
S119898,S123187,1
S110306,S114586,1
S128780,S134740,0
S135054,S101252,1
S129106,S103979,0
S108201,S130825,1
S110672,S121451,1
S109134,S122047,1
S127177,S102347,0
S122983,S126942,1
S129587,S107057,0
S108512,S130898,1
S106081,S132367,1
S135159,S109019,1
S100109,S103499,0
S114270,S126658,1
S114317,S130763,1
S122869,S118724,0
S100615,S133025,0
S105497,S109069,1
S106950,S118959,0
S110424,S134091,0
S102160,S116274,0
S102234,S115482,1
S122823,S104725,1
S106869,S122208,0
S101129,S105887,1
S100356,S127074,1
S103879,S121336,1
S115145,S102686,0
S132080,S131178,0
S122682,S102067,0
S104466,S123451,0
S111385,S132244,1
S119359,S131854,0
S135112,S134429,1
S134675,S132093,0
S134884,S132240,1
S102902,S118448,0
S108611,S113397,1
S111596,S121544,0
S116622,S101193,1
S102248,S123777,0
S133338,S112344,0
S110841,S113139,1
S124546,S104966,0
S103130,S106850,0
S106177,S110119,1
S104717,S100037,0
S116407,S102112,0
S119597,S113442,1
S115085,S132723,0
S100629,S102337,1
S126065,S105986,1
S116868,S116723,0
S110464,S122034,1
S127487,S109100,0
S126756,S116157,1
S122274,S113860,1
S114993,S126036,1
S105211,S125357,1
S124735,S116078,0
S134151,S114314,0
S125637,S127916,1
S113460,S124596,1
S114162,S119959,0
S120063,S105587,1
S110923,S105570,1
S103339,S101590,0
S135072,S103291,1
S106083,S109243,0
S109367,S120735,1
S126393,S101394,1
S105779,S134812,0
S113193,S122275,0
S117433,S126757,1
S126751,S100584,1
S116551,S106305,1
S114836,S127815,1
S127578,S115137,0
S127959,S100129,0
S109370,S131946,0
S113409,S108337,0
S118389,S112305,0
S114759,S118364,0
S114064,S114755,0
S134413,S104167,0
S114211,S106614,1
S116419,S123329,0
S107844,S102017,1
S115614,S102213,1
S106316,S119616,1
S107421,S124671,1
S115931,S117577,1
S115808,S109635,0
S115167,S126219,1
S125363,S116566,0
S117677,S116815,0
S128296,S120611,0
S106256,S134195,1
S107085,S116459,0
S103283,S131539,1
S110234,S110452,1
S117365,S117567,0
S122564,S102755,1
S132758,S126126,1
S110536,S104860,0
S105122,S108712,1
S116460,S132574,0
S120253,S121224,1
S111831,S112593,1
S103357,S129823,0
S122982,S103218,1
S126237,S102929,0
S133488,S130103,0
S134580,S121010,0
S111145,S116149,0
S101740,S119059,1
S121830,S126903,0
S117688,S122968,0
S116931,S114245,1
S123418,S124993,1
S130054,S109874,0
S132195,S122027,0
S126497,S123072,0
S125393,S103007,1
S112168,S112413,0
S103497,S124923,0
S101416,S107315,0
S111151,S102845,0
S107255,S111025,0
S108763,S119095,0
S124583,S100894,1
S111637,S101452,1
S107585,S117824,0
S116617,S128755,0
S124572,S109499,0
S117340,S122649,1
S100780,S124131,1
S101338,S109464,1
S116664,S125806,1
S102732,S133143,0
S111798,S128631,0
S122920,S130967,1
S124863,S127814,1
S107736,S115125,0
S102804,S118081,1
S113282,S119744,1
S114674,S115506,0
S111817,S112484,1
S133423,S123844,0
S133054,S102855,0
S120627,S121071,1
S107044,S114972,1
S130886,S129570,1
S104438,S128134,0
S123979,S118809,1
S115605,S102391,1
S101887,S125451,1
S105641,S101083,0
S125687,S129372,0
S126209,S134130,1
S116339,S119254,0
S105249,S101864,0
S116834,S105641,1
S115774,S124324,0
S133266,S111946,1
S105884,S125699,1
S113320,S105459,0
S134572,S133747,0
S116521,S135076,1
S111327,S108818,0
S120413,S102336,0
S104094,S134434,0
S117962,S133084,1
S104943,S105048,0
S104182,S129694,1
S101446,S116305,0
S120440,S127395,1
S121287,S128376,0
S131160,S104221,0
S114294,S113174,1
S105642,S102440,0
S100518,S121429,0
S115894,S134314,1
S125599,S133661,1
S126796,S110879,1
S101729,S105451,1
S105053,S134095,1
S117872,S108695,0
S106354,S131693,0
S112205,S112355,1
S114036,S103107,1
S134941,S104442,0
S101828,S117202,1
S123643,S113876,0
S130294,S119734,1
S112096,S127601,1
S122311,S102828,1
S119197,S119379,0
S112063,S112413,1
S122578,S116031,0
S125461,S108200,0
S108241,S119714,1
S109663,S103936,0
S111378,S132719,1
S106776,S112389,1
S133581,S131556,1
S108623,S131731,0
S118721,S102030,0
S126280,S129983,1
S110535,S125459,1
S117282,S116357,1
S126065,S106051,0
S113438,S109829,0
S103393,S130829,1
S118392,S114440,0
S127285,S124528,0
S110208,S126706,0
S125780,S134848,0
S115655,S129629,0
S121102,S113919,1
S101692,S105265,0
S107412,S125874,0
S126595,S114202,1
S113258,S130577,1
S126715,S112299,0
S115072,S133498,0
S109906,S119683,0
S108971,S105154,0
S121668,S135027,1
S128761,S116531,0
S111389,S104832,0
S112358,S111407,1
S132900,S122853,0
S100589,S111947,1
S118769,S120071,1
S112414,S121282,1
S129793,S112785,0
S103057,S132841,0
S130892,S131422,1
S118075,S102110,0
S129681,S127621,0
S111892,S126833,0
S101885,S131937,0
S120649,S118524,1
S127447,S126191,0
S121801,S128236,1
S104254,S118630,0
S101351,S111749,1
S121088,S131497,1
S130005,S108657,1
S119790,S133329,0
S122186,S111436,1
S110046,S123926,0
S129259,S117639,1
S100320,S103560,1
S125598,S128312,0
S115710,S111992,0
S102306,S109559,1
S121737,S115370,0
S126273,S119687,0
S127439,S118941,0
S121585,S101906,1
S120154,S126317,0
S110151,S117084,0
S117201,S130256,0
S133225,S107432,0
S106728,S100240,1
S114537,S104844,1
S118910,S103209,0
S115842,S103080,0
S111945,S134012,0
S132478,S101600,0
S121552,S121847,1
S115674,S130891,0
S105451,S128903,1
S115996,S101453,1
S119095,S116645,1
S106755,S123286,0
S129249,S116271,0
S116806,S111665,0
S102323,S134141,1
S129752,S119170,1
S116688,S113341,0
S124008,S116473,0
S105191,S119224,0
S133367,S133240,0
S114438,S123257,0
S116274,S127639,1
S112501,S132912,1
S120717,S114190,0
S121636,S129876,0
S111944,S129400,0
S130085,S130673,0
S119400,S107002,1
S118253,S122694,0
S104083,S116958,1
S111168,S113460,0
S102196,S115126,1
S105400,S111278,1
S102638,S123692,0
S120480,S118532,1
S101587,S103812,1
S103947,S123294,0
S118886,S122435,0
S105349,S122132,0
S106803,S130272,0
S123623,S110703,0
S103143,S105176,0
S135168,S101996,0
S106447,S121582,0
S126341,S101785,0
S107834,S112413,0
S128238,S100157,1
S110333,S100626,0
S100200,S104798,1
S121265,S133618,1
S106422,S116638,1
S129453,S128008,0
S118009,S122809,0
S134455,S108429,1
S104662,S116704,0
S107261,S130258,1
S133493,S106662,1
S108655,S134401,0
S119349,S128455,1
S100910,S130608,0
S126066,S109775,1
S112228,S127720,0
S118739,S133915,1
S129561,S103242,1
S109627,S111497,1
S117596,S117305,0
S127975,S106324,1
S134706,S133857,1
S104314,S109449,0
S124954,S130508,1
S101073,S128752,1
S129864,S118110,0
S132910,S133827,1
S119824,S113664,1
S123931,S116528,1
S128254,S117297,1
S110894,S109663,1
S110639,S121648,1
S111142,S120407,1
S117782,S126607,0
S100291,S126379,1
S108937,S109613,1
S109708,S113495,1
S112421,S100415,0
S128877,S114634,1
S134215,S105296,0
S122176,S116602,0
S129572,S132157,0
S101413,S101302,0
S126551,S124339,1
S103075,S103490,0
S126274,S121013,0
S127757,S117480,0
S116052,S127010,0
S107205,S125400,1
S109787,S120961,1
S100466,S132191,1
S105925,S107884,1
S100898,S120986,0
S102833,S118852,1
S133440,S104013,1
S132992,S124809,1
S106507,S113524,1
S109977,S118708,0
S127077,S131927,0
S105502,S118522,1
S114192,S110246,1
S127261,S100803,1
S133160,S111119,0
S104562,S100014,1
S106897,S121099,1
S120260,S116214,0
S107575,S114903,1
S104028,S126970,0
S113284,S122442,1
S107965,S101512,0
S109387,S129977,0
S110756,S131403,0
S104961,S114921,1
S109183,S104630,1
S121420,S112898,1
S123402,S120600,1
S114114,S117915,0
S101578,S130972,0
S100126,S127098,1
S132687,S111621,0
S112068,S119773,0
S103145,S107400,1
S128557,S109768,0
S126755,S107751,1
S106597,S128474,1
S106247,S119527,0
S129341,S107627,1
S106781,S129437,1
S104109,S114699,0
S127627,S117654,0
S130694,S116180,1
S130785,S134247,0
S128935,S116896,0
S127317,S119600,0
S109133,S113423,0
S125282,S101840,1
S124818,S101199,0
S109851,S125020,0
S125588,S106459,0
S115026,S108363,1
S110625,S105838,0
S111500,S118049,0
S119583,S107586,0
S106916,S113309,0
S118415,S105274,0
S125702,S130788,1
S115799,S112566,0
S115676,S122742,0
S127739,S101554,1
S109562,S116727,1
S120119,S114464,1
S115397,S109896,0
S119246,S110098,1
S127978,S134947,1
S129197,S119689,1
S133306,S127956,0
S111651,S104645,0
S116345,S127594,1
S116642,S130975,1
S123357,S114600,0
S130070,S122951,1
S107991,S117275,1
S117468,S129621,1
S126299,S111366,1
S126893,S112332,1
S131835,S130157,0
S106657,S108689,1
S133957,S122158,0
S121338,S128236,1
S126774,S133238,1
S128974,S104975,1
S125508,S128397,0
S124402,S115582,0
S113469,S123762,1
S111540,S107804,0
S129733,S124125,1
S107478,S125660,1
S107929,S105198,1
S128919,S122846,0
S105876,S132414,0
S124708,S133806,1
S125928,S121123,1
S102507,S117585,1
S111600,S120056,1
S117875,S114107,0
S103807,S120762,0
S118643,S102723,0
S116926,S105680,1
S125232,S119840,1
S133532,S109808,0
S103875,S130870,0
S107065,S113569,0
S102519,S127207,0
S113789,S111654,0
S121924,S112968,0
S117039,S116590,1
S122793,S101610,0
S110777,S127786,0
S131451,S120236,1
S132517,S117022,0
S101080,S123784,1
S102430,S130512,1
S119994,S126778,1
S110017,S117792,1
S112311,S125857,0
S108531,S130304,1
S106139,S106860,0
S127707,S109821,1
S108635,S119514,0
S119916,S126803,1
S106798,S120178,1
S103106,S111508,1
S106642,S133108,0
S100598,S106350,1
S124034,S128475,0
S128949,S119303,1
S105046,S103848,1
S106302,S121119,0
S126796,S100623,1
S122599,S105755,1
S117709,S131904,1
S113763,S134895,1
S126338,S101489,0
S114784,S119676,0
S111235,S131460,1
S118764,S131740,1
S101335,S118889,1
S104424,S122878,0
S112959,S114043,1
S125976,S104047,1
S123427,S133394,1
S115140,S109261,1
S104177,S113394,1
S107603,S121661,1
S127378,S122045,1
S134487,S128372,1
S110980,S126499,0
S118436,S121770,0
S119366,S131123,0
